day_index,timestamp,hour,electric_load_kw,heat_load_kw,cooling_load_kw,pv_kw,wind_kw,buy_price_cny_per_kwh,sell_price_cny_per_kwh,chp_gas_kw,chp_electric_kw,chp_heat_kw,hp_electric_kw,hp_heat_kw,ac_heat_kw,ac_cooling_kw,ec_cooling_kw,ec_electric_kw,boiler_heat_kw,gas_kw,battery_kw,tes_kw,battery_energy_before_kwh,tes_energy_before_kwh,battery_energy_kwh,tes_energy_kwh,battery_soc,tes_soc,grid_import_kw,grid_export_kw,renewable_curtailed_kw,heat_dump_kw,electric_slack_kw,heat_slack_kw,cooling_slack_kw,electric_dump_kw,infeasible,action_correction_l1,electric_residual_kw,heat_residual_kw,cooling_residual_kw,grid_cost_cny,gas_cost_cny,wear_cost_cny,carbon_cost_cny,operating_cost_cny,emission_kg,constraint_penalty_cny,terminal_gap_kwh,terminal_penalty_cny,objective_cny,reward,action_raw_0,action_executed_0,action_raw_1,action_executed_1,action_raw_2,action_executed_2,action_raw_3,action_executed_3,action_raw_4,action_executed_4,decision_ms
0,2025-02-21 00:00:00,0,325.399495,304.817764,174.135466,0.0,139.705105,0.35,0.25,150.0,52.5,67.5,109.16522964835167,327.495688945055,80.87944395840168,56.61561077088117,117.51985522911883,29.379963807279708,0.0,150.0,11.639514863491058,-5.1449984312057495,250.0,300.0,237.74787909106203,304.88774850964546,0.4754957581821241,0.5081462475160757,260.1000685921403,0,0,4.153482555447567,0,0,0,0,False,0.05407669501645229,-1.4210854715202004e-14,0.0,0.0,91.0350240072491,42.00000000000001,0.37491043806076046,13.844403018054175,147.25433746336407,173.05503772567718,0.08306965110895136,0.0,0.0,147.33740711447302,-0.14733740711447302,-0.08878044784069061,-0.1428571428571429,0.21294699609279633,0.21294699609279633,0.09699595719575882,0.09699595719575882,-0.032156240195035934,-0.032156240195035934,-0.10133951157331467,-0.10133951157331467,2.4631730002511176
0,2025-02-21 01:00:00,1,305.24223,319.194404,178.579639,0.0,109.403252,0.35,0.25,161.49907559156418,56.524676457047455,72.67458401620388,100.77800765633583,302.3340229690075,82.62847021222115,57.839929148554795,120.73970985144518,30.184927462861296,27.05744909267213,191.56290791675542,7.1425312757492065,-0.24318186566233635,237.74787909106203,304.88774850964546,230.22942511658917,305.1187712820247,0.46045885023317834,0.5085312854700411,263.13470538640047,0,0,0.0,0,0,0,0,False,0.0,-4.263256414560601e-14,0.0,0.0,92.09714688524016,53.637614216691524,0.21549184760078785,14.642933563669708,160.5931865132022,183.03666954587135,0.0,0.0,0.0,160.5931865132022,-0.1605931865132022,-0.07714813947677612,-0.07714813947677612,0.11975564062595367,0.11975564062595367,0.05952109396457672,0.05952109396457672,-0.0015198866603896022,-0.0015198866603896022,-0.08190588653087616,-0.08190588653087616,0.5585039998550201
0,2025-02-21 02:00:00,2,332.147772,326.993449,188.3335,0.0,125.960606,0.35,0.25,165.3883971273899,57.88593899458646,74.42477870732546,100.32285422086716,300.96856266260147,83.63432340323925,58.54402638226747,129.7894736177325,32.44736840443313,32.37759471434259,201.36350236554836,3.269853964447975,2.8568363189697266,230.22942511658917,305.1187712820247,226.78747357506498,302.1115751567934,0.45357494715012997,0.5035192919279889,277.8015956662658,0,0,0.0,0,0,0,0,False,0.0,-7.105427357601002e-15,0.0,0.0,97.23055848319304,56.38178066235354,0.11237980052828789,15.44508624716447,169.16980519323934,193.06357808955588,0.0,0.0,0.0,169.16980519323934,-0.16916980519323935,-0.054923444986343384,-0.054923444986343384,0.1146983802318573,0.1146983802318573,0.02724878303706646,0.02724878303706646,0.01785522699356079,0.01785522699356079,-0.07072973996400833,-0.07072973996400833,0.3837319991362165
0,2025-02-21 03:00:00,3,329.776097,352.76833,181.794252,0.0,131.537367,0.35,0.25,170.67873002961278,59.737555510364466,76.80542851332575,99.69949007034302,299.09847021102905,84.52609151601791,59.16826406121253,122.62598793878746,30.656496984696865,55.363273693839005,232.19347857832278,-0.9689982980489731,6.027249097824097,226.78747357506498,302.1115751567934,227.7080219582115,295.7671024222417,0.455416043916423,0.49294517070373617,269.82615984272434,0,0,0.0,0,0,0,0,False,0.0,-2.1316282072803006e-14,0.0,0.0,94.43915594495351,65.01417400193039,0.05920619443058968,15.587446690333037,175.09998283164754,194.84308362916295,0.0,0.0,0.0,175.09998283164754,-0.17509998283164754,-0.024692971259355545,-0.024692971259355545,0.1077721118927002,0.1077721118927002,-0.008074985817074776,-0.008074985817074776,0.037670306861400604,0.037670306861400604,-0.060821205377578735,-0.060821205377578735,0.40706599975237623
0,2025-02-21 04:00:00,4,315.118206,346.834547,187.357444,0.0,151.288538,0.35,0.25,177.25972346961498,62.04090321436524,79.76687556132674,98.34291659295559,295.02874977886677,85.28796829283237,59.701577804982655,127.65586619501732,31.91396654875433,48.220839222887264,230.8384337172675,-5.2829548716545105,9.106050729751587,227.7080219582115,295.7671024222417,232.7268290862833,286.18178586460846,0.46545365817256656,0.47696964310768075,237.3286027989992,0,0,0.0,0,0,0,0,False,0.0,5.684341886080802e-14,0.0,0.0,83.06501097964971,64.63476144083491,0.20401889979839324,14.135873462632249,162.03966478291528,176.6984182829031,0.0,0.0,0.0,162.03966478291528,-0.1620396647829153,0.012912705540657043,0.012912705540657043,0.0926990732550621,0.0926990732550621,-0.044024623930454254,-0.044024623930454254,0.05691281706094742,0.05691281706094742,-0.05235590785741806,-0.05235590785741806,0.4127649999645655
0,2025-02-21 05:00:00,5,311.428608,354.785014,186.194749,0.0,125.396243,0.35,0.25,184.70200607553124,64.64570212643594,83.11590273398906,96.39256373047829,289.17769119143486,85.8624418079853,60.10370926558971,126.09103973441029,31.522759933602572,56.6022268079459,247.59336919547113,-9.307759702205658,11.751635074615479,232.7268290862833,286.18178586460846,241.56920080337866,273.8116436808027,0.4831384016067573,0.45635273946800453,258.60974623985055,0,0,0.0,0,0,0,0,False,0.0,0.0,0.0,0.0,90.51341118394768,69.32614337473193,0.3379909664392471,15.340322741680964,175.51786826679978,191.75403427101205,0.0,0.0,0.0,175.51786826679978,-0.17551786826679977,0.055440034717321396,0.055440034717321396,0.07102848589420319,0.07102848589420319,-0.07756466418504715,-0.07756466418504715,0.07344771921634674,0.07344771921634674,-0.04597286880016327,-0.04597286880016327,0.43124200055899564
0,2025-02-21 06:00:00,6,314.858337,359.278089,174.822107,0.0,121.943246,0.35,0.25,192.3920139670372,67.33720488846302,86.57640628516674,93.91464684158564,281.7439405247569,86.2722672522068,60.390587076544755,114.43151992345523,28.607879980863807,63.43288839430954,262.87300107182557,-12.735211551189423,13.797121047973633,241.56920080337866,273.8116436808027,253.66765177700861,259.28835836714626,0.5073353035540172,0.4321472639452438,260.83562448517586,0,0,0.0,0,0,0,0,False,0.0,-7.105427357601002e-15,0.0,0.0,91.29246856981155,73.60444030011116,0.45104195177555084,15.68273549449695,181.0306863161952,196.03419368121186,0.0,0.0,0.0,181.0306863161952,-0.18103068631619518,0.09938293695449829,0.09938293695449829,0.04349607601761818,0.04349607601761818,-0.10612676292657852,-0.10612676292657852,0.0862320065498352,0.0862320065498352,-0.04141925275325775,-0.04141925275325775,0.45057100032863673
0,2025-02-21 07:00:00,7,354.730991,344.018491,241.211078,74.269037,109.647796,0.65,0.25,204.4672131538391,71.56352460384369,92.0102459192276,89.18076611123979,267.5422983337194,87.22403923049569,61.05682746134698,180.154250538653,45.03856263466325,56.15784524573718,266.86481898243596,-13.420658111572266,15.532140731811523,253.66765177700861,259.28835836714626,266.41727698300224,242.93873654418675,0.5328345539660044,0.40489789424031125,246.89062025363165,0,0,0.0,0,0,0,0,False,0.0,1.4210854715202004e-14,0.0,0.0,160.47890316486058,74.72214931508208,0.4802804470062256,15.133024394878769,250.81435732182766,189.1628049359846,0.0,0.0,0.0,250.81435732182766,-0.25081435732182766,0.16838407516479492,0.16838407516479492,-0.009102598764002323,-0.009102598764002323,-0.11183881759643555,-0.11183881759643555,0.09707587957382202,0.09707587957382202,-0.030844008550047874,-0.030844008550047874,0.37242999951558886
0,2025-02-21 08:00:00,8,369.455271,322.655133,261.893572,130.784841,115.276815,0.65,0.25,211.04277670383453,73.86497184634209,94.96924951672554,86.39903482049704,259.1971044614911,87.14577790349722,61.002044532448046,200.89152746755195,50.22288186688799,39.82192150352762,255.28935615219856,-15.20930528640747,15.81263542175293,266.41727698300224,242.93873654418675,280.86611700508934,226.29385715286787,0.5617322340101787,0.3771564285881131,201.35986512745035,0,0,0.0,0,0,0,0,False,0.0,-7.105427357601002e-14,0.0,0.0,130.88391233284273,71.4810197226156,0.5353423357009888,12.944463764042993,215.84473815520232,161.80579705053742,0.0,0.0,0.0,215.84473815520232,-0.21584473815520233,0.20595872402191162,0.20595872402191162,-0.0400107242166996,-0.0400107242166996,-0.12674421072006226,-0.12674421072006226,0.09882897138595581,0.09882897138595581,-0.0317135788500309,-0.0317135788500309,0.5283539994707098
0,2025-02-21 09:00:00,9,394.425827,314.155916,317.304758,201.863797,105.06459,0.65,0.25,216.59823283553123,75.80938149243593,97.46920477598906,84.22713451087475,252.68140353262424,86.77964396774769,60.745750777423375,256.5590072225766,64.13975180564415,35.61100027172898,256.1660109152301,-15.992528200149536,15.173951387405396,280.86611700508934,226.29385715286787,296.0590187952314,210.3212767450727,0.5921180375904628,0.35053546124178786,176.0474730242326,0,0,0.0,0,0,0,0,False,0.0,5.684341886080802e-14,0.0,0.0,114.43085746575119,71.72648305626444,0.5556456029415131,11.844744987709916,198.55773111266706,148.05931234637396,0.0,0.0,0.0,198.55773111266706,-0.19855773111266706,0.23770418763160706,0.23770418763160706,-0.06414294987916946,-0.06414294987916946,-0.13327106833457947,-0.13327106833457947,0.09483719617128372,0.09483719617128372,-0.03578173369169235,-0.03578173369169235,0.593615000070713
0,2025-02-21 10:00:00,10,402.477013,296.422484,350.627574,221.265332,75.141618,0.65,0.25,220.32915204763412,77.11520321667194,99.14811842143536,81.92191064357758,245.76573193073273,86.50290168821812,60.552031181752675,290.0755428182473,72.51888570456182,23.85675065663719,246.836652777231,-15.575879216194153,14.154784679412842,296.0590187952314,210.3212767450727,310.85610405061584,195.42150339832236,0.6217122081012317,0.3257025056638706,198.9715353476616,0,0,0.0,0,0,0,0,False,0.0,-2.842170943040401e-14,0.0,0.0,129.33149797598003,69.11426277762469,0.5380502998828888,12.704133999732807,211.6879450532204,158.8016749966601,0.0,0.0,0.0,211.6879450532204,-0.21168794505322042,0.2590237259864807,0.2590237259864807,-0.0897565484046936,-0.0897565484046936,-0.1297989934682846,-0.1297989934682846,0.08846740424633026,0.08846740424633026,-0.03885664790868759,-0.03885664790868759,0.47514800007775193
0,2025-02-21 11:00:00,11,432.580866,289.503587,349.540645,252.509111,78.618721,0.65,0.25,222.5053533911705,77.87687368690968,100.12740902602673,79.92252297699451,239.76756893098354,86.22699290513992,60.35889503359794,289.18174996640204,72.29543749160051,23.24397411190222,248.3319912932841,-14.185766279697418,12.591627836227417,310.85610405061584,195.42150339832236,324.3325820163284,182.16715830755666,0.6486651640326567,0.30361193051259444,189.97988706138278,0,0,0.0,0,0,0,0,False,0.0,1.4210854715202004e-14,0.0,0.0,123.48692658989881,69.53295756211955,0.48853112757205963,12.33242689139339,205.84084217098382,154.15533614241735,0.0,0.0,0.0,205.84084217098382,-0.2058408421709838,0.27145916223526,0.27145916223526,-0.11197196692228317,-0.11197196692228317,-0.11821471899747849,-0.11821471899747849,0.07869767397642136,0.07869767397642136,-0.041922301054000854,-0.041922301054000854,1.3095600006636232
0,2025-02-21 12:00:00,12,413.87325,262.60468,351.334732,269.218048,51.422994,0.65,0.25,222.84078747034073,77.99427561461926,100.27835436165333,78.11511442065239,234.34534326195717,86.02789118885994,60.21952383220195,291.115208167798,72.7788020419495,3.2247851920652124,226.42388212819097,-11.842980980873108,10.784088373184204,324.3325820163284,182.16715830755666,335.58341394815784,170.81548633578382,0.6711668278963157,0.28469247722630636,177.97482982885566,0,0,0.0,0,0,0,0,False,0.0,-4.263256414560601e-14,0.0,0.0,115.68363938875618,63.39868699589348,0.4092098712921143,11.453674626520707,190.94521088246248,143.17093283150882,0.0,0.0,0.0,190.94521088246248,-0.19094521088246247,0.273375928401947,0.273375928401947,-0.13205428421497345,-0.13205428421497345,-0.09869150817394257,-0.09869150817394257,0.06740055233240128,0.06740055233240128,-0.04413454234600067,-0.04413454234600067,0.8342060000359197
0,2025-02-21 13:00:00,13,429.686125,242.281138,348.924896,246.974439,37.265304,0.65,0.25,221.69612050056458,77.5936421751976,99.76325422525406,76.62917196750641,229.88751590251923,85.96682667732239,60.176778674125664,288.7481173258743,72.18702933146858,0.0,221.69612050056458,-8.628481328487396,8.746057152748108,335.58341394815784,170.81548633578382,343.78047121022087,161.60911038552265,0.6875609424204417,0.26934851730920445,225.29742245226487,0,0,10.148862603199007,0,0,0,0,False,0.0,5.684341886080802e-14,0.0,0.0,146.44332459397216,62.07491374015809,0.3025847256183624,13.46022451590869,222.2810475756573,168.25280644885862,0.20297725206398012,0.0,0.0,222.4840248277213,-0.2224840248277213,0.26683497428894043,0.26683497428894043,-0.14856475591659546,-0.14856475591659546,-0.0719040110707283,-0.0719040110707283,0.054662857204675674,0.054662857204675674,-0.04481303691864014,-0.04481303691864014,0.47770700075489003
0,2025-02-21 14:00:00,14,417.859732,238.753219,335.484053,235.720224,51.014622,0.65,0.25,218.8794568181038,76.60780988633633,98.4957555681467,75.60228154063225,226.80684462189674,85.99991373717785,60.19993961602449,275.2841133839755,68.82102834599388,0.0,218.8794568181038,-4.85027477145195,6.5303754806518555,343.78047121022087,161.60911038552265,348.3882322431002,154.73503093220492,0.6967764644862005,0.2578917182203415,203.79066077174178,0,0,7.079842933517455,0,0,0,0,False,0.0,2.842170943040401e-14,0.0,0.0,132.46392950163215,61.28624790906907,0.1781601205468178,12.4688603830463,206.3971979142943,155.86075478807874,0.1415968586703491,0.0,0.0,206.53879477296465,-0.20653879477296466,0.2507397532463074,0.2507397532463074,-0.15997464954853058,-0.15997464954853058,-0.04041895642876625,-0.04041895642876625,0.0408148467540741,0.0408148467540741,-0.044445402920246124,-0.044445402920246124,0.49166100052389083
0,2025-02-21 15:00:00,15,370.481707,222.367675,332.307567,191.785769,43.5705,0.65,0.25,214.36624228954315,75.0281848013401,96.46480903029442,74.928739964962,224.78621989488602,86.22135154902935,60.35494608432054,271.95262091567946,67.98815522891987,0.0,214.36624228954315,-0.4860513098537922,4.318532347679138,348.3882322431002,154.73503093220492,348.8499809874613,150.18920740833215,0.6976999619749227,0.2503153456805536,203.50019970239555,0,0,16.98053472383026,0,0,0,0,False,0.0,1.4210854715202004e-14,-2.842170943040401e-14,0.0,132.27512980655712,60.02254784107209,0.03617420103400946,12.383868663538097,204.7177205122013,154.7983582942262,0.3396106944766052,0.0,0.0,205.05733120667793,-0.20505733120667793,0.22494995594024658,0.22494995594024658,-0.1674584448337555,-0.1674584448337555,-0.004050427582114935,-0.004050427582114935,0.026990827172994614,0.026990827172994614,-0.041984982788562775,-0.041984982788562775,0.39870700038591167
0,2025-02-21 16:00:00,16,380.430941,223.925509,277.98713,137.870787,53.294124,0.65,0.25,208.57451781630516,73.0010812357068,93.85853301733732,74.77904587984085,224.33713763952255,86.67969480156898,60.67578636109828,217.3113436389017,54.32783590972542,0.0,208.57451781630516,4.203939735889435,2.1164102852344513,348.8499809874613,150.18920740833215,344.42478126547246,147.96140710808535,0.6888495625309449,0.24660234518014226,241.16789081797003,0,0,9.706877140525307,0,0,0,0,False,0.0,0.0,2.842170943040401e-14,0.0,156.75912903168052,58.40086498856545,0.13670024350285528,13.948579481051565,229.24527374480036,174.35724351314457,0.19413754281050616,0.0,0.0,229.43941128761085,-0.22943941128761086,0.19185438752174377,0.19185438752174377,-0.16912171244621277,-0.16912171244621277,0.03503283113241196,0.03503283113241196,0.01322756428271532,0.01322756428271532,-0.036892279982566833,-0.036892279982566833,0.47840200022619683
0,2025-02-21 17:00:00,17,375.21913,213.248972,217.50787,67.611707,35.66061,1.05,0.25,206.4691573381424,72.26420506834984,92.91112080216408,71.77983865141869,215.33951595425606,88.92250115051866,62.24575080536305,155.26211919463694,38.815529798659234,0.0,206.4691573381424,11.243850588798523,1.695108562707901,344.42478126547246,147.96140710808535,332.58914906673715,146.17708230523493,0.6651782981334743,0.24362847050872488,299.03412579292956,0,0,7.7742721686094,0,0,0,0,False,0.0,-2.1316282072803006e-14,-2.842170943040401e-14,0.0,313.98583208257605,57.81136405467988,0.3457910604774952,16.46100805229918,388.6039952500326,205.76260065373975,0.155485443372188,0.0,0.0,388.7594806934048,-0.38875948069340477,0.17982375621795654,0.17982375621795654,-0.20244623720645905,-0.20244623720645905,0.09369875490665436,0.09369875490665436,0.010594428516924381,0.010594428516924381,-0.011972209438681602,-0.011972209438681602,0.3991799994764733
