day_index,timestamp,hour,electric_load_kw,heat_load_kw,cooling_load_kw,pv_kw,wind_kw,buy_price_cny_per_kwh,sell_price_cny_per_kwh,chp_gas_kw,chp_electric_kw,chp_heat_kw,hp_electric_kw,hp_heat_kw,ac_heat_kw,ac_cooling_kw,ec_cooling_kw,ec_electric_kw,boiler_heat_kw,gas_kw,battery_kw,tes_kw,battery_energy_before_kwh,tes_energy_before_kwh,battery_energy_kwh,tes_energy_kwh,battery_soc,tes_soc,grid_import_kw,grid_export_kw,renewable_curtailed_kw,heat_dump_kw,electric_slack_kw,heat_slack_kw,cooling_slack_kw,electric_dump_kw,infeasible,action_correction_l1,electric_residual_kw,heat_residual_kw,cooling_residual_kw,grid_cost_cny,gas_cost_cny,wear_cost_cny,carbon_cost_cny,operating_cost_cny,emission_kg,constraint_penalty_cny,terminal_gap_kwh,terminal_penalty_cny,objective_cny,reward,action_raw_0,action_executed_0,action_raw_1,action_executed_1,action_raw_2,action_executed_2,action_raw_3,action_executed_3,action_raw_4,action_executed_4,decision_ms
0,2025-02-21 00:00:00,0,325.399495,304.817764,174.135466,0.0,139.705105,0.35,0.25,150.0,52.5,67.5,87.21672534942627,261.6501760482788,93.0696165561676,65.14873158931732,108.98673441068269,27.24668360267067,80.42992873579408,239.36658748421564,-2.892322540283203,-11.692724227905273,250.0,300.0,252.74770641326904,311.10808801651,0.5054954128265381,0.5185134800275167,250.55012149238013,0,0,0.0,0,0,0,0,False,0.14312274115426205,-1.4210854715202004e-14,0.0,0.0,87.69254252233304,67.02264449558038,0.14523329734802246,14.854070745412178,169.71449106067362,185.67588431765222,0.0,0.0,0.0,169.71449106067362,-0.16971449106067363,0.0002655982971191406,-0.1428571428571429,-0.030925273895263672,-0.030925273895263672,-0.02410268783569336,-0.02410268783569336,-0.07307952642440796,-0.07307952642440796,0.03410685062408447,0.03410685062408447,2.2526979992107954
0,2025-02-21 01:00:00,1,305.24223,319.194404,178.579639,0.0,109.403252,0.35,0.25,175.2544492483139,61.33905723690986,78.86450216174126,89.53875660896301,268.61626982688904,91.04791760444641,63.73354232311248,114.8460966768875,28.711524169221875,73.10014214511301,256.4768294095506,-2.392001152038574,-10.338592529296875,252.74770641326904,311.10808801651,255.0201075077057,320.92975091934204,0.5100402150154114,0.5348829181989034,255.1422026933136,0,0,0.0,0,0,0,0,False,0.0,-4.263256414560601e-14,0.0,0.0,89.29977094265976,71.81351223467418,0.1234529972076416,15.329886189058609,176.56662236360017,191.6235773632326,0.0,0.0,0.0,176.56662236360017,-0.17656662236360018,0.001453995704650879,0.001453995704650879,-0.005124926567077637,-0.005124926567077637,-0.019933342933654785,-0.019933342933654785,-0.06461620330810547,-0.06461620330810547,0.011643528938293457,0.011643528938293457,0.7078600001477753
0,2025-02-21 02:00:00,2,332.147772,326.993449,188.3335,0.0,125.960606,0.35,0.25,175.74317455291748,61.51011109352111,79.08442854881287,90.51629304885864,271.5488791465759,90.34854769706726,63.243983387947075,125.0895166120529,31.272379153013226,74.9999335085144,259.07643400682235,-2.7188658714294434,-8.291244506835938,255.0201075077057,320.92975091934204,257.60303008556366,328.8064332008362,0.5152060601711274,0.5480107220013937,269.1845929797802,0,0,0.0,0,0,0,0,False,0.0,-7.105427357601002e-15,0.0,0.0,94.21460754292306,72.54140152191026,0.12302219867706299,15.989345035219486,182.86837629872988,199.86681294024356,0.0,0.0,0.0,182.86837629872988,-0.18286837629872987,0.004246711730957031,0.004246711730957031,0.005736589431762695,0.005736589431762695,-0.02265721559524536,-0.02265721559524536,-0.05182027816772461,-0.05182027816772461,0.0038727521896362305,0.0038727521896362305,0.6246339999051997
0,2025-02-21 03:00:00,3,329.776097,352.76833,181.794252,0.0,131.537367,0.35,0.25,176.67585611343384,61.836549639701836,79.50413525104523,91.02672815322876,273.0801844596863,89.63777303695679,62.746441125869744,119.04781087413025,29.761952718532562,96.52964236553191,283.93101429735816,-2.901177406311035,-6.707859039306641,257.60303008556366,328.8064332008362,260.35914862155914,335.1788992881775,0.5207182972431182,0.5586314988136292,260.09203863837047,0,0,0.0,0,0,0,0,False,0.0,-2.1316282072803006e-14,0.0,0.0,91.03221352342966,79.50068400326029,0.12057461738586425,15.986945928846033,186.64041807292188,199.8368241105754,0.0,0.0,0.0,186.64041807292188,-0.18664041807292187,0.00957632064819336,0.00957632064819336,0.011408090591430664,0.011408090591430664,-0.024176478385925293,-0.024176478385925293,-0.041924118995666504,-0.041924118995666504,-0.0040247440338134766,-0.0040247440338134766,0.37316700036171824
0,2025-02-21 04:00:00,4,315.118206,346.834547,187.357444,0.0,151.288538,0.35,0.25,177.51845717430115,62.131460011005395,79.88330572843552,91.35114669799805,274.05344009399414,89.13977801799774,62.39784461259841,124.95959938740157,31.239899846850392,87.39982284791182,274.6293714497587,-2.813236713409424,-5.36224365234375,260.35914862155914,335.1788992881775,263.0317234992981,340.27303075790405,0.5260634469985962,0.5671217179298401,227.1024912472525,0,0,0.0,0,0,0,0,False,0.0,5.684341886080802e-14,0.0,0.0,79.48587193653836,76.89622400593244,0.11120831966400146,14.386579558075251,170.87988382021007,179.83224447594063,0.0,0.0,0.0,170.87988382021007,-0.17087988382021008,0.014391183853149414,0.014391183853149414,0.015012741088867188,0.015012741088867188,-0.023443639278411865,-0.023443639278411865,-0.03351402282714844,-0.03351402282714844,-0.009558022022247314,-0.009558022022247314,0.2918400005000876
0,2025-02-21 05:00:00,5,311.428608,354.785014,186.194749,0.0,125.396243,0.35,0.25,178.48601937294006,62.470106780529015,80.31870871782303,91.4697003364563,274.4091010093689,88.80276918411255,62.16193842887878,124.03281057112122,31.008202642780304,92.92338898426436,281.734229355456,-2.778775691986084,-4.06341552734375,263.0317234992981,340.27303075790405,265.6715604066849,344.1332755088806,0.5313431208133698,0.5735554591814677,248.81893689069364,0,0,0.0,0,0,0,0,False,0.0,0.0,0.0,0.0,87.08662791174277,78.8855842195277,0.10368034839630126,15.455780892877817,181.53167337254456,193.19726116097272,0.0,0.0,0.0,181.53167337254456,-0.18153167337254456,0.01992011070251465,0.01992011070251465,0.01633000373840332,0.01633000373840332,-0.023156464099884033,-0.023156464099884033,-0.025396347045898438,-0.025396347045898438,-0.01330256462097168,-0.01330256462097168,0.6223919999683858
0,2025-02-21 06:00:00,6,314.858337,359.278089,174.822107,0.0,121.943246,0.35,0.25,180.1695317029953,63.05933609604835,81.07628926634789,91.5090000629425,274.5270001888275,88.66246283054352,62.063723981380456,112.75838301861953,28.18959575465488,95.85543368579295,286.67556913165413,-2.499876022338867,-3.5181713104248047,265.6715604066849,344.1332755088806,268.0464426279068,347.4755382537842,0.5360928852558136,0.5791258970896404,252.0542267438879,0,0,0.0,0,0,0,0,False,0.0,-7.105427357601002e-15,0.0,0.0,88.21897936036076,80.26915935686317,0.09258713722229005,15.677195082837533,184.25792093728376,195.96493853546917,0.0,0.0,0.0,184.25792093728376,-0.18425792093728377,0.029540181159973145,0.029540181159973145,0.016766667366027832,0.016766667366027832,-0.020832300186157227,-0.020832300186157227,-0.02198857069015503,-0.02198857069015503,-0.014861524105072021,-0.014861524105072021,0.40974900002765935
0,2025-02-21 07:00:00,7,354.730991,344.018491,241.211078,74.269037,109.647796,0.65,0.25,183.13732743263245,64.09806460142136,82.4117973446846,91.201833486557,273.605500459671,87.97751247882843,61.584258735179894,179.62681926482009,44.90670481620502,81.71923378116225,273.9364760783683,-1.6390728950500488,-5.740528106689453,268.0464426279068,347.4755382537842,269.60356187820435,352.92903995513916,0.5392071237564087,0.5882150665918986,244.46370459639076,0,0,0.0,0,0,0,0,False,0.0,1.4210854715202004e-14,0.0,0.0,158.90140798765398,76.70221330194313,0.07787482738494873,15.139386619495085,250.8208827364772,189.24233274368856,0.0,0.0,0.0,250.8208827364772,-0.2508208827364772,0.046499013900756836,0.046499013900756836,0.013353705406188965,0.013353705406188965,-0.01365894079208374,-0.01365894079208374,-0.03587830066680908,-0.03587830066680908,-0.022472083568572998,-0.022472083568572998,0.2752370000962401
0,2025-02-21 08:00:00,8,369.455271,322.655133,261.893572,130.784841,115.276815,0.65,0.25,185.57646870613098,64.95176404714584,83.50941091775894,90.34953474998474,271.0486042499542,88.04080188274384,61.62856131792068,200.26501068207932,50.06625267051983,62.750697424991586,255.2994658450105,-2.243485450744629,-6.6127777099609375,269.60356187820435,352.92903995513916,271.73487305641174,359.21117877960205,0.5434697461128235,0.5986852979660034,201.1011238241033,0,0,0.0,0,0,0,0,False,0.0,-7.105427357601002e-14,0.0,0.0,130.71573048566714,71.48385043660295,0.10036845207214355,12.933240901780714,215.23319027612294,161.66551127225893,0.0,0.0,0.0,215.23319027612294,-0.21523319027612295,0.06043696403503418,0.06043696403503418,0.0038837194442749023,0.0038837194442749023,-0.018695712089538574,-0.018695712089538574,-0.04132986068725586,-0.04132986068725586,-0.02176886796951294,-0.02176886796951294,0.4924140002913191
0,2025-02-21 09:00:00,9,394.425827,314.155916,317.304758,201.863797,105.06459,0.65,0.25,188.1540685892105,65.85392400622368,84.66933086514473,89.66557681560516,268.9967304468155,87.91041433811188,61.53729003667831,255.76746796332168,63.94186699083042,56.0039620345745,250.38069307207107,-3.0878520011901855,-7.603693008422852,271.73487305641174,359.21117877960205,274.6683324575424,366.43468713760376,0.5493366649150848,0.610724478562673,178.3388118014022,0,0,0.0,0,0,0,0,False,0.0,5.684341886080802e-14,0.0,0.0,115.92022767091143,70.1065940601799,0.1306540250778198,11.852998808414835,198.010474564584,148.16248510518543,0.0,0.0,0.0,198.010474564584,-0.198010474564584,0.07516610622406006,0.07516610622406006,-0.003715813159942627,-0.003715813159942627,-0.025732100009918213,-0.025732100009918213,-0.04752308130264282,-0.04752308130264282,-0.023217618465423584,-0.023217618465423584,0.3236189995732275
